landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z,label
0.7469492554664612,0.9323685765266418,-1.5507280295423698e-06,0.6061340570449829,0.8519537448883057,-0.038185060024261475,0.5002878904342651,0.6616144180297852,-0.04971342161297798,0.44665640592575073,0.5057679414749146,-0.0670517310500145,0.40261590480804443,0.3915709853172302,-0.07117632031440735,0.5811933279037476,0.4959818720817566,0.021302130073308945,0.5396273136138916,0.3694241940975189,-0.05217121168971062,0.5553526282310486,0.5179070234298706,-0.08420228213071823,0.5747246742248535,0.5809440612792969,-0.09310225397348404,0.659512996673584,0.4968474507331848,0.009423358365893364,0.6209812760353088,0.3782779574394226,-0.06688325852155685,0.6256558895111084,0.5630828142166138,-0.07336249947547913,0.6506084203720093,0.5896462202072144,-0.05607844889163971,0.7393297553062439,0.5227333307266235,-0.018576107919216156,0.7057638168334961,0.42435726523399353,-0.09796948730945587,0.6984485387802124,0.6052213311195374,-0.06501534581184387,0.7225471138954163,0.6290126442909241,-0.020090360194444656,0.8207195401191711,0.5619288086891174,-0.05127554014325142,0.7850608825683594,0.49542319774627686,-0.08848343789577484,0.7605012059211731,0.6197546720504761,-0.05634089186787605,0.7760054469108582,0.6494893431663513,-0.020864667370915413,A
0.735927164554596,0.9350075721740723,-1.305331124967779e-06,0.6007610559463501,0.8609146475791931,-0.03194409981369972,0.4987447261810303,0.671263575553894,-0.0388333685696125,0.4498167037963867,0.5131000280380249,-0.0531870536506176,0.40861427783966064,0.3953477740287781,-0.05549897626042366,0.5748141407966614,0.5028070211410522,0.03243805468082428,0.5337133407592773,0.3766213357448578,-0.03240501880645752,0.5496216416358948,0.5235982537269592,-0.057433079928159714,0.5741243362426758,0.5850740671157837,-0.062469590455293655,0.6518962383270264,0.49958860874176025,0.020023901015520096,0.6132392287254333,0.3742818534374237,-0.051788218319416046,0.6144235134124756,0.5644752979278564,-0.056698258966207504,0.6434110999107361,0.5931596159934998,-0.03667789697647095,0.7303029298782349,0.5234739780426025,-0.007445955183357,0.6964976787567139,0.4144555926322937,-0.08169860392808914,0.686244547367096,0.6005411148071289,-0.047551315277814865,0.7115376591682434,0.6311052441596985,-0.001304085599258542,0.8108486533164978,0.5587722659111023,-0.03901991248130798,0.7727112770080566,0.49089837074279785,-0.07587917894124985,0.7506874203681946,0.6134849190711975,-0.044916052371263504,0.7713428735733032,0.6419199109077454,-0.008970105089247227,A
0.7390397191047668,0.9374270439147949,-1.315671738666424e-06,0.6034685373306274,0.8648293018341064,-0.03075440414249897,0.4990393817424774,0.6733466982841492,-0.03655248135328293,0.448383629322052,0.5169510245323181,-0.04979870468378067,0.40818727016448975,0.3966456651687622,-0.05065435171127319,0.576240062713623,0.4993019104003906,0.03613000735640526,0.5313385725021362,0.37975844740867615,-0.027842648327350616,0.54881751537323,0.5270048975944519,-0.05302702635526657,0.5738726258277893,0.5894901156425476,-0.0582616850733757,0.6536229848861694,0.4927060604095459,0.02298995479941368,0.6110942959785461,0.37384337186813354,-0.047309938818216324,0.6158427596092224,0.5623579621315002,-0.052446797490119934,0.6456778049468994,0.5926125049591064,-0.03252018243074417,0.7331446409225464,0.5145029425621033,-0.005393161438405514,0.6950846314430237,0.41529926657676697,-0.0786467045545578,0.6884401440620422,0.6021019220352173,-0.04571378231048584,0.7135320901870728,0.6316291689872742,-0.0005726644303649664,0.8155754804611206,0.5492715835571289,-0.03780456259846687,0.7730146646499634,0.4924287497997284,-0.07509610801935196,0.7527589797973633,0.6178973317146301,-0.04547010362148285,0.7732495069503784,0.6438018083572388,-0.010474151000380516,A
0.7341515421867371,0.9347242116928101,-1.3592072036772151e-06,0.5985020995140076,0.8683528900146484,-0.030800992622971535,0.49095287919044495,0.6725707054138184,-0.03448167070746422,0.44408079981803894,0.5098697543144226,-0.04533029720187187,0.4055894613265991,0.3931812047958374,-0.04414760321378708,0.5738832950592041,0.5033524036407471,0.032723747193813324,0.5324459075927734,0.3788148760795593,-0.030495183542370796,0.5484534502029419,0.5295529365539551,-0.05419127270579338,0.5725083947181702,0.5927976369857788,-0.05871514603495598,0.651604413986206,0.500871479511261,0.020402949303388596,0.6131811738014221,0.3789874315261841,-0.049231816083192825,0.6148247718811035,0.5701408982276917,-0.05309179797768593,0.6429623365402222,0.5995776653289795,-0.0329476036131382,0.7301605939865112,0.5251716375350952,-0.006916222162544727,0.6960316300392151,0.4172564148902893,-0.08111920952796936,0.6866433620452881,0.6065763235092163,-0.04750821366906166,0.7110399603843689,0.6390864849090576,-0.0020413727033883333,0.8115394115447998,0.560061514377594,-0.03810570016503334,0.7729736566543579,0.4965916872024536,-0.07749034464359283,0.750831663608551,0.6240392327308655,-0.0483405739068985,0.7701440453529358,0.6545466184616089,-0.013601060025393963,A
0.7358671426773071,0.9408577680587769,-1.3073274658381706e-06,0.6012418270111084,0.8649826049804688,-0.029882898554205894,0.496944785118103,0.6749089956283569,-0.03506718575954437,0.4475499391555786,0.5174087285995483,-0.047975074499845505,0.40751031041145325,0.39795437455177307,-0.04918435588479042,0.5748012661933899,0.5046775341033936,0.03709578141570091,0.5317924618721008,0.3821443021297455,-0.027098774909973145,0.5473076105117798,0.5269800424575806,-0.05325157195329666,0.5722982883453369,0.5938345789909363,-0.05882996320724487,0.6525242328643799,0.500785768032074,0.023481495678424835,0.6134135723114014,0.3781416416168213,-0.045823827385902405,0.6157009601593018,0.5652285218238831,-0.05148297920823097,0.6454479098320007,0.5989576578140259,-0.03219561278820038,0.7319514751434326,0.5262840986251831,-0.005262879189103842,0.6969624757766724,0.41895169019699097,-0.07754375785589218,0.6879847645759583,0.6049245595932007,-0.04470957815647125,0.712373673915863,0.6395084857940674,0.0001799514575395733,0.8137389421463013,0.5656533241271973,-0.03800129517912865,0.7732601165771484,0.5019915103912354,-0.07527527958154678,0.7520579099655151,0.626105546951294,-0.045544933527708054,0.7726370692253113,0.6553465723991394,-0.010430789552628994,A
0.7363439798355103,0.9394941329956055,-1.3072821047899197e-06,0.5996658205986023,0.8641634583473206,-0.03060876578092575,0.49541330337524414,0.6730863451957703,-0.0361795537173748,0.4466267228126526,0.5166622400283813,-0.0493505597114563,0.40932324528694153,0.3961583971977234,-0.050341926515102386,0.5758622884750366,0.5028636455535889,0.03619186580181122,0.5328052043914795,0.3801296353340149,-0.02750231884419918,0.5476943850517273,0.5277041792869568,-0.0522509440779686,0.5723949074745178,0.5918803811073303,-0.05693324655294418,0.6535118222236633,0.49916332960128784,0.023487526923418045,0.6121213436126709,0.37872928380966187,-0.04658334329724312,0.6140291690826416,0.566264808177948,-0.051564767956733704,0.6445199251174927,0.5974586009979248,-0.031534962356090546,0.7328981757164001,0.5235419273376465,-0.004368631634861231,0.6952612996101379,0.42007219791412354,-0.07726818323135376,0.6871255040168762,0.6061383485794067,-0.04441382363438606,0.7135834693908691,0.6386972665786743,0.0007983147515915334,0.8149880766868591,0.5601190328598022,-0.03620686009526253,0.7716556787490845,0.5001339912414551,-0.07319901138544083,0.7508754134178162,0.6243621706962585,-0.04374232143163681,0.7729779481887817,0.6525979042053223,-0.008744381368160248,A
0.7366588711738586,0.9405773282051086,-1.3175827007216867e-06,0.599767804145813,0.8654443025588989,-0.030698591843247414,0.49569690227508545,0.673928439617157,-0.036489300429821014,0.44689077138900757,0.5168043375015259,-0.04978838935494423,0.4077063500881195,0.3970385193824768,-0.050801731646060944,0.5767263174057007,0.5029096603393555,0.034874510020017624,0.5319520831108093,0.3793104588985443,-0.029386011883616447,0.5481754541397095,0.5277888178825378,-0.05463854968547821,0.573651909828186,0.5918746590614319,-0.05972309038043022,0.6545253396034241,0.4995589852333069,0.022095363587141037,0.6124891042709351,0.3787568211555481,-0.04823409393429756,0.6147584319114685,0.5673810839653015,-0.05328818038105965,0.6455318927764893,0.5984550714492798,-0.033444758504629135,0.7338423728942871,0.524219274520874,-0.005772362928837538,0.6949990391731262,0.41959524154663086,-0.07855670154094696,0.6867331266403198,0.6059904098510742,-0.04518891125917435,0.7139250040054321,0.637589693069458,0.00021522909810300916,0.8159392476081848,0.5609254837036133,-0.03767595440149307,0.7726760506629944,0.4992918372154236,-0.07480507344007492,0.7515299916267395,0.6230529546737671,-0.04505831003189087,0.7739306092262268,0.650906503200531,-0.00980416126549244,A
0.7370392084121704,0.9397258758544922,-1.3052548410996678e-06,0.6011704802513123,0.8648394346237183,-0.03080364130437374,0.49649226665496826,0.6750178933143616,-0.03707902878522873,0.4465564787387848,0.517303466796875,-0.05097522214055061,0.4063943028450012,0.3977617621421814,-0.05246426910161972,0.5757852792739868,0.5030609369277954,0.0357191227376461,0.5320169925689697,0.3797690272331238,-0.02870422787964344,0.5488875508308411,0.5271482467651367,-0.054140735417604446,0.5744959115982056,0.5902517437934875,-0.05944071337580681,0.6528002619743347,0.4991392493247986,0.022978605702519417,0.6121464967727661,0.3768853545188904,-0.047775134444236755,0.6153210997581482,0.5656373500823975,-0.05282453075051308,0.6451436877250671,0.5957253575325012,-0.032870303839445114,0.7313646078109741,0.5221699476242065,-0.004934343509376049,0.6935828924179077,0.41830337047576904,-0.07821251451969147,0.6862621903419495,0.6049737930297852,-0.04458513855934143,0.7127731442451477,0.6364700794219971,0.001183041138574481,0.8129561543464661,0.5570622682571411,-0.03696092218160629,0.7707571983337402,0.4956062138080597,-0.07403966039419174,0.7500141859054565,0.6196630597114563,-0.04404161870479584,0.7715822458267212,0.6477155089378357,-0.008605687879025936,A
0.7362317442893982,0.9381381273269653,-1.324854224549199e-06,0.6001890301704407,0.8639209270477295,-0.029479993507266045,0.495141863822937,0.6729311347007751,-0.03559233620762825,0.44600141048431396,0.5159519910812378,-0.04953823238611221,0.4075637459754944,0.3964991569519043,-0.05112065374851227,0.5762277245521545,0.500157356262207,0.035584818571805954,0.5319299697875977,0.3795624375343323,-0.028246494010090828,0.5477372407913208,0.5281732082366943,-0.05277518555521965,0.57301265001297,0.5897488594055176,-0.057686593383550644,0.6532717943191528,0.4966007471084595,0.022492537274956703,0.6116197109222412,0.37919384241104126,-0.04744066670536995,0.6145527958869934,0.5682623386383057,-0.051537688821554184,0.6449947953224182,0.5943645238876343,-0.03147623687982559,0.7322127819061279,0.5192721486091614,-0.005630222149193287,0.6919437646865845,0.41799914836883545,-0.07834725826978683,0.6852355599403381,0.6047326922416687,-0.044224780052900314,0.7132273316383362,0.6331557631492615,0.0012295432388782501,0.813928484916687,0.5527586936950684,-0.03771955892443657,0.7684136033058167,0.494965136051178,-0.07461941242218018,0.748215913772583,0.6202449798583984,-0.04461619257926941,0.7712149620056152,0.6465533971786499,-0.00953469518572092,A
0.7308997511863708,0.941641628742218,-1.2935797712998465e-06,0.5926676392555237,0.865868866443634,-0.031709931790828705,0.4892593324184418,0.6701551675796509,-0.03677671402692795,0.4418327510356903,0.5104881525039673,-0.04929206892848015,0.4023704528808594,0.39331701397895813,-0.049328599125146866,0.5698137879371643,0.5044089555740356,0.036103736609220505,0.5272672176361084,0.3801509141921997,-0.026965880766510963,0.5422940254211426,0.529309868812561,-0.050656117498874664,0.5674237012863159,0.5922762155532837,-0.05468877777457237,0.6468027830123901,0.500268280506134,0.024737970903515816,0.6072219610214233,0.3757168650627136,-0.046128399670124054,0.6074889898300171,0.5668819546699524,-0.05084552615880966,0.6373254656791687,0.5967679023742676,-0.03005194291472435,0.7250508069992065,0.5235391855239868,-0.001643702620640397,0.6867350935935974,0.41890913248062134,-0.07484852522611618,0.6773826479911804,0.6064154505729675,-0.04155026003718376,0.7051399946212769,0.6381933093070984,0.004506898112595081,0.8058409094810486,0.5577939748764038,-0.032138511538505554,0.7625948786735535,0.4980313777923584,-0.06867185980081558,0.7410416007041931,0.6210149526596069,-0.038960475474596024,0.7643445134162903,0.6480629444122314,-0.003567016450688243,A
